Sample,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57,Dim58,Dim59,Dim60,Dim61,Dim62,Dim63,Dim64,Standard_dev_1,Standard_dev_2,Standard_dev_3,Standard_dev_4,Standard_dev_5,Standard_dev_6,Standard_dev_7,Standard_dev_8,Standard_dev_9,Standard_dev_10,Standard_dev_11,Standard_dev_12,Standard_dev_13,Standard_dev_14,Standard_dev_15,Standard_dev_16,Standard_dev_17,Standard_dev_18,Standard_dev_19,Standard_dev_20,Standard_dev_21,Standard_dev_22,Standard_dev_23,Standard_dev_24,Standard_dev_25,Standard_dev_26,Standard_dev_27,Standard_dev_28,Standard_dev_29,Standard_dev_30,Standard_dev_31,Standard_dev_32,Standard_dev_33,Standard_dev_34,Standard_dev_35,Standard_dev_36,Standard_dev_37,Standard_dev_38,Standard_dev_39,Standard_dev_40,Standard_dev_41,Standard_dev_42,Standard_dev_43,Standard_dev_44,Standard_dev_45,Standard_dev_46,Standard_dev_47,Standard_dev_48,Standard_dev_49,Standard_dev_50,Standard_dev_51,Standard_dev_52,Standard_dev_53,Standard_dev_54,Standard_dev_55,Standard_dev_56,Standard_dev_57,Standard_dev_58,Standard_dev_59,Standard_dev_60,Standard_dev_61,Standard_dev_62,Standard_dev_63,Standard_dev_64
SPY201958,-0.6365824,8.029656,2.1661055,-9.876664,14.595876,-15.525799,1.8038584,-1.9189372,-2.696571,-6.245757,7.968301,14.34421,12.888474,6.237153,-15.40793,-14.705062,-6.7848125,3.7394664,-1.8269025,-14.920236,-0.45286316,0.61371976,8.96497,3.0589895,6.165645,-8.016666,-4.2766376,7.976126,2.993936,-4.740714,-14.831134,-18.689707,0.20086583,-35.271812,17.028894,4.899554,5.3069563,6.564617,-15.540827,10.173808,-8.191069,-1.420406,-25.582708,-14.020331,-10.531175,15.070265,3.706612,-35.70213,-22.049381,-17.717455,4.786269,18.260113,-46.14247,2.4630601,2.5252407,4.9178023,-18.484203,9.75732,18.987066,-2.9495885,-40.387005,-17.398209,-8.848773,-12.338356,0.0665786,0.115304716,0.16931641,0.14505802,0.2622849,0.21134868,0.04749151,0.106436536,0.21575479,0.13660195,0.10259959,0.22163819,0.06704979,0.09387177,0.14865413,0.21126877,0.10900076,0.096150324,0.211985,0.09129028,0.21604888,0.14687389,0.042019468,0.058382355,0.26636672,0.250882,0.10575979,0.21932545,0.050225373,0.15275593,0.105878256,0.114025176,0.088430464,0.23499304,0.18922818,0.2533655,0.11322525,0.125923,0.16327147,0.10287784,0.28422797,0.1666876,0.17590606,0.06928046,0.07127154,0.09343778,0.110215984,0.22874269,0.15519068,0.14613013,0.0805813,0.09365915,0.3685171,0.14962417,0.0915343,0.27832118,0.2171342,0.16673885,0.17351317,0.08889971,0.27025652,0.15041721,0.092583895,0.09742658
SPY211301,-0.6939323,8.660453,5.292345,-3.0478973,15.821239,-16.178898,1.510648,0.52446216,-7.0060997,-8.564181,11.478621,4.9821725,10.878078,2.0752516,-15.199648,-15.908515,-1.5739608,4.2851086,-4.2932014,-18.068071,2.7977178,-1.8191762,8.725883,4.8382397,11.101751,-14.221668,-4.2586465,3.265476,6.03535,-10.974255,-18.963812,-18.420843,-1.6694574,-31.587982,15.09528,10.796581,3.885585,3.222823,-21.265299,11.551295,-7.227816,-1.25488,-22.174799,-13.171173,-7.5113826,15.4177475,4.8316674,-28.451164,-22.569502,-18.29266,6.8172197,13.974829,-42.08487,-1.2695104,1.667801,-0.13638315,-21.762114,5.7598653,11.623303,-1.452485,-39.366615,-15.348666,-9.94549,-11.111632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY201966,-1.3017194,7.5599694,-1.0095849,-11.992058,11.685191,-12.545863,1.1784657,-1.7988498,-0.24521822,-6.5027556,8.143786,16.037209,13.015083,6.1088986,-15.609041,-10.228027,-7.723412,2.8585775,1.532422,-12.620801,-3.3717878,-0.65251243,8.31666,3.5692496,7.3077145,-8.585391,-2.7229006,5.584936,1.4161942,-5.428785,-12.918878,-15.656025,0.8119047,-32.365894,16.520052,4.013734,4.389837,6.1469903,-13.437537,8.969194,-11.0081625,-1.5997826,-25.39342,-12.948655,-9.48792,14.532863,4.304682,-32.53525,-17.85979,-15.6144495,4.674549,17.442873,-38.61865,5.2688913,2.9454615,1.7575614,-18.307957,9.89518,18.475235,-1.3378859,-37.252525,-15.407381,-8.568736,-10.808219,0.063015535,0.08833607,0.15944609,0.1951004,0.18395558,0.23049825,0.060704987,0.05156946,0.17184113,0.075041756,0.08570551,0.28047064,0.16179192,0.08435339,0.23558655,0.21970396,0.18080905,0.07091688,0.2006854,0.14823665,0.229064,0.086081855,0.0426581,0.13265353,0.1318309,0.1423158,0.07889333,0.09835514,0.16562349,0.13931368,0.19301681,0.15861514,0.08119458,0.30238423,0.22674139,0.090291925,0.078751095,0.12620868,0.20624517,0.11230867,0.3463735,0.09348836,0.311424,0.1461024,0.14575179,0.16379201,0.06701676,0.2905218,0.21078283,0.15955625,0.0806772,0.16949022,0.37567645,0.18137047,0.0795887,0.24061687,0.22101767,0.124221034,0.17045926,0.13359302,0.34049812,0.14263657,0.11279696,0.13196228
SPY201187,-1.0740304,8.921063,3.4405618,-7.5981708,12.850072,-9.171101,0.40797535,-0.8173408,-1.2898471,-10.954054,9.879576,11.599558,13.110164,4.9824543,-20.576637,-10.192314,-6.4603963,2.9744883,-1.3210121,-18.419868,-1.4279754,-1.49425,9.463219,6.8484178,12.470459,-10.983591,-2.5025523,1.9243141,1.6593224,-8.385106,-13.875724,-18.481056,-0.44218227,-37.2622,20.306591,10.053763,6.176543,8.118605,-15.246741,15.279737,-18.194418,1.9173943,-29.719067,-11.407945,-6.491582,13.366517,4.4154487,-33.20913,-22.397085,-18.47061,8.863602,14.422467,-41.157143,2.8792334,-0.36380184,-4.2911253,-27.380266,9.10025,14.1036625,1.2136959,-42.99038,-15.478221,-7.5500526,-11.452864,0.043539226,0.102748595,0.16629821,0.18841189,0.20634311,0.19520469,0.04370184,0.03961049,0.16549753,0.09871401,0.091640115,0.23108305,0.0679829,0.078033336,0.13843702,0.19876982,0.12311515,0.090566225,0.14918666,0.20032492,0.16570817,0.048541885,0.06452506,0.09407714,0.14908662,0.119504064,0.0618772,0.105523646,0.13008325,0.14009735,0.17814973,0.16017804,0.06728862,0.17808087,0.14649859,0.17897272,0.042656172,0.106076635,0.1669686,0.1406048,0.24121304,0.13390803,0.1501436,0.11634427,0.10254446,0.1338676,0.04246167,0.18123256,0.19664627,0.17341022,0.100179486,0.14285357,0.3401298,0.12682268,0.07639725,0.19966619,0.21203026,0.06693314,0.17156859,0.08916963,0.28404915,0.12496794,0.100145556,0.097156934
SPY231680,-2.075084,12.297727,-1.2349452,-6.6743517,21.78747,-16.451319,-3.0080085,-2.7399788,-6.245824,-7.309042,13.050279,2.1436114,11.326089,-0.5310013,-21.264414,-12.241511,-0.60501,5.044014,-2.2568223,-17.561306,-9.060984,-2.36722,6.6935315,10.257692,7.828816,-14.437625,-5.1373377,1.5586797,4.995997,-15.152386,-21.450191,-17.25806,-1.6144028,-33.532906,11.919715,0.48791856,5.3008156,1.0134737,-17.46409,9.477786,-8.28099,-6.6834555,-28.182997,-11.706839,-7.9898396,16.279743,5.996884,-29.154192,-19.297615,-22.938314,8.8542385,13.150205,-39.0419,3.7623894,6.399528,2.662,-18.528543,8.508039,16.432318,1.7184252,-49.821873,-19.242859,-12.64903,-7.6413517,0.061028104,0.10221344,0.24588223,0.25516167,0.2229554,0.1907471,0.15258327,0.08332685,0.117833324,0.09525941,0.058561053,0.19815443,0.06486363,0.12438628,0.22518802,0.3066277,0.06625084,0.12718219,0.20036274,0.082993224,0.41400382,0.08991222,0.11070476,0.1828789,0.16448994,0.14783452,0.082618594,0.06905997,0.3386299,0.09946688,0.18896261,0.11132401,0.099092595,0.24097489,0.07575969,0.24223118,0.09738524,0.102881104,0.25357068,0.10865478,0.33199295,0.11936813,0.27605897,0.08880795,0.13586386,0.11075541,0.059421394,0.16848955,0.11920023,0.15793608,0.10262659,0.09669616,0.26913002,0.20349813,0.16270463,0.20538592,0.09949244,0.09796163,0.1825284,0.20826371,0.37548834,0.14539841,0.106571175,0.06932812
SPY231670,-2.3739445,11.724992,-2.7444618,-8.722692,20.36385,-16.022358,-3.1504056,-2.6674418,-5.3126254,-7.388841,12.835788,4.366572,11.695231,0.6092487,-20.934494,-10.680778,-1.3516891,4.5141215,-0.6668997,-17.073925,-10.186865,-2.3497565,6.918166,9.846934,7.490177,-14.252112,-4.562781,1.7990544,3.255613,-14.686729,-20.245518,-16.58218,-1.1093245,-33.566193,12.002734,0.27190727,4.955004,1.5189306,-16.882177,9.007577,-9.423617,-6.3074894,-28.166107,-11.704456,-7.8984017,16.603928,5.7791176,-29.853518,-18.592522,-22.349102,8.411096,14.290539,-38.176537,5.222221,6.2066536,2.226932,-18.664932,8.729435,17.562424,1.790221,-49.04669,-18.502108,-12.855948,-7.5880184,0.046777613,0.12843682,0.09129874,0.13610114,0.3006592,0.10382072,0.10657459,0.08542631,0.088728264,0.09002818,0.0876676,0.24848291,0.06854272,0.13508809,0.23932089,0.13473941,0.097264886,0.06996403,0.1355627,0.08455586,0.2329871,0.079391986,0.121365204,0.2003485,0.13068847,0.162229,0.10163657,0.08936634,0.13170773,0.1558544,0.17736882,0.11976606,0.06407691,0.22688684,0.057186674,0.20411502,0.09355803,0.058614288,0.12824894,0.079129644,0.15771224,0.124391824,0.24325913,0.07062044,0.06484783,0.07743408,0.06605999,0.16178347,0.0958196,0.2059409,0.12010853,0.11274571,0.20904875,0.088194944,0.16081882,0.14325467,0.09570505,0.09193205,0.095165476,0.13889723,0.43609038,0.19612762,0.08164173,0.056879003
SPY231721,-3.3190784,9.140385,-5.324767,-12.326513,12.685617,-10.844898,-2.482722,-2.1315687,-3.4581966,-5.4393654,8.441564,7.912994,9.713948,2.431782,-17.408585,-4.705636,-2.8754992,2.5150092,1.2562267,-10.731852,-11.290813,-0.6156156,6.5184374,6.876244,3.1730056,-7.3609405,-1.2416455,3.705585,-2.2729685,-8.680251,-10.225958,-11.260862,-1.556995,-28.256273,9.867373,-0.35373494,4.5759697,2.859066,-8.587047,6.377927,-10.007651,-3.5495179,-23.155966,-8.0592985,-4.7331285,11.110133,2.750106,-25.188103,-11.8765135,-15.520782,5.8538237,13.216542,-28.21733,5.915642,4.2584877,-0.16861641,-14.5865965,8.62687,15.836104,1.8709825,-36.485413,-13.12729,-9.693988,-5.176528,0.07225798,0.086563595,0.10469422,0.16430579,0.21378201,0.2259594,0.114519164,0.056842674,0.09754244,0.11413391,0.13199988,0.22384942,0.120847374,0.1000189,0.15967792,0.20137851,0.1603131,0.09178489,0.13123135,0.19135079,0.22467978,0.09243595,0.10598433,0.12486134,0.21027447,0.22369803,0.102293245,0.09791175,0.2053233,0.16631557,0.29377714,0.13806146,0.060653478,0.22013694,0.15052722,0.18163873,0.08154801,0.12220066,0.27747646,0.11554911,0.27121115,0.11243772,0.19082046,0.14955522,0.155577,0.18074787,0.0921327,0.20489438,0.2045646,0.17800795,0.093084395,0.14039764,0.36288008,0.08135369,0.11512413,0.22226398,0.19084571,0.09653785,0.13910359,0.13105741,0.327488,0.12804936,0.09196131,0.11764128
SPY231722,-3.1291223,10.694801,-4.472833,-11.019041,16.559637,-13.004724,-3.3637638,-2.5469325,-4.5426655,-6.444044,10.595435,5.7601805,10.3398,1.3605496,-19.557259,-6.9178185,-1.7916281,3.633232,0.16858107,-13.771172,-11.925168,-1.2378329,6.635521,8.935869,4.5148253,-10.106253,-2.835242,2.8732307,-0.363573,-11.700256,-14.624482,-13.813901,-1.442869,-31.368956,10.644706,-0.7686658,5.1677256,2.345338,-11.693172,7.751816,-10.199012,-4.8991766,-26.192593,-9.2955675,-5.9424286,13.293211,3.927094,-27.595701,-14.81531,-19.164404,7.4344325,13.463601,-32.75795,5.5561376,5.265344,0.83011496,-16.418188,8.939339,16.916965,2.338641,-43.491783,-15.84272,-11.296574,-6.066839,0.054584127,0.10506836,0.112329714,0.15248777,0.30197233,0.2319762,0.11077846,0.06246407,0.07615186,0.12276067,0.15182798,0.23686388,0.11100941,0.09947012,0.17105328,0.22975548,0.12719028,0.07641076,0.109179154,0.18991221,0.18846758,0.08976362,0.10768385,0.16476384,0.18520868,0.22512072,0.13043195,0.08933476,0.24030143,0.19335984,0.33696145,0.18911117,0.04553452,0.23765254,0.13244846,0.18541467,0.072412,0.09893763,0.30227327,0.123175666,0.2550101,0.15178719,0.22919549,0.14998789,0.1538023,0.20397599,0.099501096,0.21063244,0.214384,0.23882939,0.11164974,0.14147305,0.37798506,0.07600711,0.17342725,0.25550434,0.18938543,0.07065725,0.13386518,0.14587423,0.46072605,0.20144093,0.10325459,0.10781774
SPY201191,-1.637071,9.074224,-0.14713679,-11.6475725,13.856785,-13.038229,0.5706963,-1.7527366,-1.26278,-8.765656,9.791006,14.439005,14.1014805,5.449537,-19.003922,-10.955928,-7.4399147,3.73394,0.6352926,-16.060099,-4.205922,-1.4229865,9.014958,5.645453,9.346101,-10.249603,-3.2647383,4.5091076,1.6333841,-7.991184,-15.130601,-17.94519,0.33318225,-36.63012,18.0296,5.6437397,5.554556,6.634057,-15.433589,11.922343,-14.157604,-1.5456482,-29.485212,-13.597455,-9.023732,15.765778,4.85702,-35.50589,-20.328022,-18.580923,6.9473424,17.925547,-42.38374,5.3374014,2.351444,0.12092946,-22.663008,10.610523,18.834381,-0.14157626,-43.62746,-16.980553,-9.722411,-11.556627,0.052322075,0.090478905,0.18784527,0.22099075,0.18242668,0.24377619,0.06378008,0.05599165,0.19201298,0.094782665,0.07811545,0.33696118,0.13108203,0.10355622,0.14945905,0.22825477,0.18316974,0.09013214,0.24533536,0.16131635,0.19371368,0.08780591,0.046475247,0.09000663,0.1595029,0.15371132,0.084762566,0.114676096,0.17102742,0.12192683,0.19990806,0.15444161,0.096948475,0.20424365,0.1875612,0.13776828,0.0648944,0.116317004,0.20872633,0.13039458,0.29826075,0.10663634,0.19696845,0.12862831,0.15077446,0.15290347,0.058491517,0.241739,0.18678957,0.14936213,0.095998414,0.17737448,0.3715129,0.2000794,0.09406185,0.2542138,0.1914262,0.10177522,0.2072482,0.120566875,0.25314328,0.13199623,0.09445624,0.1081961
SPY231898,-1.8741302,9.406514,-2.4531987,-10.250379,15.01607,-15.637571,-0.9148756,-1.8559476,-3.8462915,-6.602888,10.138531,9.136604,11.55292,3.186962,-15.867267,-10.461831,-3.4785748,4.0253844,-0.05219688,-13.899799,-5.9100575,-0.6587607,8.1468115,5.020245,6.0833883,-10.746971,-3.1952221,4.305698,2.5211945,-9.627267,-15.916206,-14.680192,-0.9663486,-29.930758,11.835016,2.2176952,3.7770236,2.3940744,-15.427517,7.4290543,-6.7205887,-4.4206085,-23.10293,-11.956543,-8.520777,15.479046,4.4968004,-29.014874,-17.189093,-17.579424,5.3275843,15.510913,-37.145794,5.083487,4.416255,3.2938392,-16.152565,8.629097,17.900867,-1.0869672,-39.329075,-15.369312,-10.6061325,-8.249967,0.08431838,0.15150744,0.14664602,0.13929676,0.28112715,0.20829332,0.12046852,0.07427061,0.14876617,0.14131302,0.16084029,0.29491872,0.08536746,0.1670089,0.29994264,0.2567702,0.1572203,0.08342445,0.13687165,0.1975635,0.27761918,0.13296136,0.06676017,0.2447052,0.19730532,0.25842258,0.10314367,0.20462877,0.15289785,0.27738428,0.25840485,0.1389353,0.08400217,0.28317475,0.13577443,0.16298333,0.1366551,0.108027816,0.21628204,0.15410985,0.34798992,0.13386624,0.30285457,0.11766331,0.14816827,0.1363632,0.08780913,0.2595557,0.16667105,0.23589885,0.19076845,0.13163854,0.36841366,0.10909499,0.12057447,0.26970348,0.20062363,0.13510177,0.14534041,0.21023187,0.49059322,0.16734493,0.135277,0.11176618
SPY231794,-2.1114967,10.696924,-2.3100028,-9.475756,17.897278,-16.576822,-1.7164677,-2.152832,-4.8659835,-7.3783703,11.704075,6.9431567,12.020565,1.9246516,-18.397211,-11.251881,-2.4961803,4.604389,-0.53838605,-15.905322,-7.3852243,-1.2825598,8.042331,7.122373,7.0082927,-12.645028,-4.042579,3.2668161,3.3989527,-12.270341,-18.650473,-15.960558,-1.2515246,-32.20788,12.15641,1.7637457,4.4884057,1.9172273,-17.046862,8.366502,-7.6680813,-5.3897285,-25.702883,-12.316813,-8.590718,16.513264,5.146319,-30.120836,-18.543535,-20.080614,6.7861648,15.328113,-39.057365,5.115989,5.156924,3.1342542,-17.753883,8.922361,18.094156,-0.20492573,-44.509354,-17.103233,-11.896619,-8.208299,0.07665978,0.14625566,0.12103126,0.14103596,0.3107895,0.16470632,0.14483921,0.0743131,0.11610913,0.12550941,0.14083548,0.3324299,0.08217207,0.16663663,0.32197267,0.20026536,0.14886642,0.050913863,0.11911972,0.16221179,0.30304033,0.097520724,0.074496046,0.27736342,0.15195617,0.16042815,0.093483284,0.1638068,0.15884085,0.24087974,0.21937524,0.11661015,0.06806793,0.25547126,0.12187882,0.20228596,0.099885404,0.08403657,0.15290584,0.1513907,0.33631408,0.15149279,0.3168128,0.11225503,0.11537427,0.09928368,0.05518087,0.18983467,0.1199904,0.24461173,0.1788881,0.14846352,0.23608333,0.11349385,0.16634813,0.22793324,0.2125993,0.07975512,0.1136126,0.20334871,0.5252478,0.1705339,0.10997803,0.10500574
SPY210680,-3.6394663,9.011462,-6.0331273,-12.705935,13.5357685,-10.1596155,-3.9111226,-2.69763,-3.6673472,-3.3090906,8.268633,6.365887,8.127271,1.9345797,-17.764128,-3.1688046,-1.7332864,1.4576572,1.1124873,-8.68014,-13.389494,0.4751531,5.121527,7.6004386,0.2556973,-5.968148,-1.4360464,4.034159,-3.2872097,-8.325766,-8.173851,-10.444043,-2.062003,-27.493223,8.414283,-3.1298923,4.9708266,2.5286465,-6.16696,4.890798,-8.680691,-3.7288923,-22.694225,-6.094295,-3.6857247,9.584631,1.7265244,-23.392508,-10.08009,-14.976459,5.640449,11.54225,-24.720568,5.733448,5.4708724,0.90209514,-12.02844,8.30178,15.147521,2.5945284,-35.829548,-13.006526,-9.449687,-3.715956,0.029500151,0.02973435,0.040133096,0.060848583,0.054187384,0.07702933,0.032789923,0.023586094,0.024503624,0.072337836,0.03526854,0.050035402,0.03389802,0.02232741,0.046863694,0.07955394,0.028398933,0.054128084,0.046531647,0.07725678,0.08053384,0.040212736,0.04204318,0.04070906,0.06997302,0.08156718,0.025234314,0.027500637,0.07835419,0.03879826,0.11003736,0.042076472,0.016795041,0.05421276,0.033881817,0.07301806,0.029528635,0.03831165,0.10933114,0.042332977,0.08864287,0.04616278,0.049725655,0.055227425,0.061447203,0.06359123,0.034842044,0.047940284,0.07915382,0.045958895,0.030587478,0.037586745,0.1297805,0.026667599,0.04628197,0.079619765,0.058288086,0.021995207,0.04076435,0.054051638,0.08048727,0.035858568,0.017466336,0.041803963
SPY231671,-2.4133036,12.008352,-2.5325704,-8.612427,20.768633,-16.090258,-3.1844363,-2.8858693,-5.610854,-7.242793,12.7056875,3.8563478,11.627758,0.2931411,-21.189905,-10.903742,-1.2478992,4.7523437,-1.2304375,-16.777533,-10.291549,-2.0048099,6.974192,9.996984,6.819187,-13.534107,-4.71535,2.121939,3.3723211,-14.424985,-20.045118,-16.738604,-1.4114314,-33.880905,11.839058,-0.09100252,5.323518,1.5460802,-16.455492,9.003359,-9.001989,-6.493026,-28.312532,-11.510738,-7.840602,16.19297,5.4635344,-29.967096,-18.58458,-22.413816,8.437989,13.940918,-38.518154,4.872534,6.432781,2.6565063,-18.312017,9.00779,17.631454,1.6132149,-49.28968,-18.733349,-12.718242,-7.4548693,0.04774298,0.11100247,0.09275381,0.119821295,0.2726314,0.17138179,0.11189233,0.06984694,0.06454696,0.10379816,0.09063063,0.2190178,0.06860474,0.11190132,0.2303237,0.17683679,0.09381351,0.05964812,0.09288411,0.11324612,0.2515039,0.08435275,0.113875985,0.21055682,0.101387404,0.13744259,0.09497014,0.074561685,0.20164074,0.16226949,0.20005901,0.109797336,0.05551246,0.21831216,0.08606435,0.18112755,0.07644541,0.09690032,0.19637798,0.117031574,0.28046906,0.13323739,0.26594394,0.0827536,0.13140143,0.11811488,0.057329137,0.13657245,0.11054926,0.20163399,0.13694827,0.10056132,0.20560348,0.07042645,0.16869676,0.22041376,0.13362074,0.05910474,0.09045133,0.19975592,0.42501217,0.17384498,0.08593779,0.059822746
SPY231718,-2.7604244,11.485341,-3.1978655,-9.776544,18.769045,-15.000751,-2.9401891,-2.5420406,-5.108956,-7.744745,11.971147,5.361767,11.538303,1.0471746,-20.478998,-9.490065,-1.8520013,4.5488186,-0.5680913,-16.381535,-10.480018,-1.9393821,7.3158193,9.524026,6.8005147,-12.501546,-3.9027522,2.3589284,1.8791436,-13.571312,-18.21365,-15.947487,-1.1530479,-33.419212,11.953687,0.54950565,5.2014556,2.0803406,-15.1871195,9.166467,-10.310172,-5.5140405,-27.804625,-11.196685,-7.2337365,15.614437,5.1459904,-29.89623,-17.56418,-21.345406,8.155633,14.374223,-37.322666,5.3123527,5.339563,1.4104155,-18.561203,9.130115,17.603556,1.9168382,-47.38185,-17.620087,-12.309002,-7.4242635,0.041789606,0.1082143,0.1145608,0.17164503,0.3305892,0.20489642,0.11833759,0.07932158,0.08828369,0.101912946,0.12596159,0.28624424,0.097461484,0.13676627,0.21602531,0.22016023,0.1322046,0.053344503,0.11791845,0.12399926,0.23002824,0.0739374,0.112459786,0.19590694,0.12891552,0.18452398,0.11983591,0.07525299,0.23427199,0.18850233,0.27472776,0.14393528,0.055051666,0.23541813,0.1175429,0.1906848,0.07462505,0.108936556,0.2456274,0.09834062,0.25855577,0.16698314,0.24847104,0.11224771,0.13582215,0.16285522,0.06791815,0.18568964,0.16346489,0.22209905,0.11617295,0.15205076,0.27958408,0.09481539,0.19764449,0.2302417,0.14999327,0.06705541,0.11921628,0.1510626,0.4468267,0.20320706,0.10310471,0.082321465
SPY231701,-2.5370445,11.3490095,-3.0852416,-9.433355,18.7695,-15.199127,-2.9549437,-2.6125708,-5.1989822,-7.1344004,11.851528,4.900264,11.205552,0.88180095,-19.950006,-9.6495495,-1.6432041,4.423841,-0.7575675,-15.629132,-10.174242,-1.6078242,7.140755,9.062355,6.0700045,-12.2123375,-3.9594898,2.5851016,2.1785266,-13.060376,-18.061401,-15.606201,-1.4026526,-32.566387,11.368462,0.08638884,5.120656,1.870209,-15.029871,8.460909,-9.0084715,-5.8043537,-26.91779,-10.916002,-7.30415,15.280695,4.88521,-29.086082,-17.340237,-20.879799,7.7524405,13.925519,-36.75031,5.0666137,5.7261786,2.1819637,-17.502825,8.908586,17.46186,1.3907973,-46.31946,-17.409908,-12.08866,-7.123763,0.054985676,0.11956508,0.13384794,0.13343306,0.30153307,0.21487688,0.13118194,0.07668999,0.089382105,0.1034314,0.11561118,0.21706727,0.09111082,0.11494089,0.23664881,0.2498515,0.10589839,0.08404426,0.13508937,0.1509495,0.27691165,0.116017185,0.12269667,0.22481824,0.16210455,0.21386069,0.11241982,0.11531085,0.24240993,0.1966659,0.26458305,0.16185258,0.0702522,0.26659703,0.103958495,0.18663624,0.09871647,0.09698268,0.26252028,0.13618822,0.285564,0.1366927,0.27019995,0.1240657,0.1479626,0.15663481,0.08482733,0.20031177,0.18548106,0.22216044,0.1396311,0.11290742,0.36701924,0.081142806,0.16594954,0.24058574,0.16233449,0.102921836,0.10115284,0.20462196,0.45473605,0.19290696,0.08984885,0.09299584
SPY212759,-0.6502967,6.110881,0.048636295,-11.142857,8.085668,-7.869332,1.6460749,-1.4723312,1.710869,-6.02587,6.134798,17.12127,11.726089,6.244792,-15.157935,-7.729618,-8.687083,1.8537761,1.7957759,-10.21372,-2.140713,-0.726768,7.3908553,3.5642729,7.377901,-6.099469,-1.8158888,4.8628397,-0.4645471,-2.4945357,-9.0664015,-14.026904,1.1470282,-30.55284,17.6388,4.4757967,4.8889427,8.136101,-9.79152,9.188338,-13.585867,0.67753685,-24.507736,-10.337886,-7.916415,10.904122,3.4403696,-29.631899,-16.09992,-12.5289,4.45066,15.076982,-33.812252,3.9791834,1.7691425,-1.0931878,-17.914564,9.305242,15.551299,-0.22666354,-32.671658,-13.624303,-6.0080605,-9.672696,0.08321176,0.108743474,0.1322865,0.17245583,0.2196047,0.34053916,0.05064534,0.072657764,0.18439463,0.12055536,0.1187492,0.20862351,0.09603609,0.05747793,0.21468562,0.26694232,0.13622831,0.08961126,0.13103767,0.19233358,0.20301029,0.07811932,0.07363911,0.13601753,0.1936371,0.18539436,0.072412565,0.19376363,0.17065369,0.18169893,0.21687004,0.16524154,0.08003165,0.25514787,0.20849648,0.15015438,0.08454744,0.1962339,0.25537956,0.12322628,0.36356053,0.16775,0.23133558,0.18571915,0.14408126,0.21080509,0.058765177,0.28655782,0.19620016,0.18644802,0.09724685,0.18677408,0.44247267,0.13158178,0.09017952,0.31694886,0.21272685,0.110134594,0.21897529,0.16036244,0.3199063,0.16134438,0.13857749,0.14533933
SPY212713,-1.8608221,8.756666,-1.1588501,-11.143554,12.849543,-11.905784,-0.05905406,-1.2738746,-1.2119566,-9.130654,10.166463,13.210303,13.3656845,4.8000917,-18.407896,-9.079659,-6.3534355,3.355654,1.5748718,-16.014065,-5.1894555,-2.4328852,8.481057,5.9938545,10.530678,-11.608138,-2.5527742,2.8448741,1.1676317,-9.096427,-15.073768,-16.210238,0.33527857,-34.007984,16.933481,5.7418547,4.748644,5.604354,-15.432231,11.502013,-14.544443,-1.5861821,-27.788414,-12.9210415,-8.001873,15.580185,5.088714,-32.227898,-18.784582,-17.873537,7.1841984,16.694118,-37.989513,5.996599,2.1190906,-1.8921394,-22.549517,9.495869,17.237118,0.89949316,-41.645554,-15.4053955,-9.827682,-10.357862,0.032336503,0.06542361,0.09928742,0.09916917,0.15167548,0.22681047,0.04963105,0.034575775,0.10109778,0.058262173,0.085511774,0.13281538,0.056195304,0.0576392,0.15707767,0.17923921,0.09494152,0.058418397,0.091073066,0.13438644,0.17598689,0.061127473,0.0765678,0.10133212,0.10391634,0.1498539,0.055728927,0.08107385,0.19700497,0.13978669,0.18197662,0.09592463,0.0351384,0.17600887,0.10054531,0.07568907,0.087863564,0.12624077,0.21523064,0.071508996,0.25434425,0.08086967,0.1809268,0.092857,0.1352951,0.15118057,0.057231862,0.14352633,0.11277808,0.13168792,0.0896678,0.0942758,0.2526341,0.07328618,0.054883942,0.20831503,0.11912809,0.06282011,0.10646125,0.108127266,0.23817326,0.090677306,0.08124834,0.08467378
